received_date,from_name,from_address,source_domain,subject,threadId,messageId,threadUrl,list_id,list_unsubscribe,digested
45930.0,"From: ""NEXT.io Daily Newsletter""",newsletter@next.io,next.io,"Subject: Exclusive: Multiple UK gambling charities on brink of collapse amid
 statutory levy disarray",199993a98d1090b4,199993a98d1090b4,https://mail.google.com/mail/u/0/#all/199993a98d1090b4,,"List-Unsubscribe: <mailto:1axdcmh6oew95ectjy3dvwu4m9g7uliaekl546-epetersons87=gmail.com@bf03.eu1.hubspotemail.net?subject=unsubscribe>, <https://hub.next.io/hs/subscription-preferences/v2/unsubscribe-all?data=W2nVjwf3Y2x8JW3VZmyb3K47l3W45wfqL2vLbWMW2-tm231SBQj2W3R4T-F1Xt95wW1ZmxJR49RhRgW1X9nmq2-Jr4TW3J-LlC3BLhZxW2Kq8gk4prxh-W2-8gbJ3g0RgCW2sZB-W3GTPFWW1_sPfG3P6kp5W1LBGgw1BDJBlW3yRQG93ZDvZ7W2B2kCM4m70lCW43rjmQ2Hswk1W3JPqhh47P15lW1NmKwh2zHN1XW3g22n73gvHx6W1S4QrC2CT_BbW2KyHFF2CKJ1_W3dqhjR3by_FFW3C092_2-fHlzW1LwRT53SMlNnW349NVJ1XbckdW3zgb9s25llXwW2-dXKw38BVcSW2qDR-c3ZtZf3W2FpmCL1BdQDwW4rrjN_1YZV8jW3GKT6P3gxGQ5W3DT83Z3_Sh91W1QDj8C2YKt4_W1N7ccV2PPbK7W2nRR9d45HQX2W34qJM338tDFGW2sKfv32FVBgzW32b05v2TNq_QW1QbMqH4k8xrXW4r6DP-32ljyDW1Bnm8943zmG4W2FHnX738rZzWW2Ysj-d3_X2MbW1QBd3r2szhRDW2RQh5349kd9HW1By7dd3DVQ3RW2vY72x2RsVnrW3ZKt804m974ZW3-1z1n1Z4C8RW3W4rTs1LvGnSW2B15zM4pHpNZ0>",migrated-sent
45931.0,From: Naomi from Todoist,todoist@substack.com,substack.com,Subject: =?UTF-8?q?=F0=9F=8E=83_October:_Output?=,1999e6bca5dd8f35,1999e6bca5dd8f35,https://mail.google.com/mail/u/0/#all/1999e6bca5dd8f35,List-Id: <todoist.substack.com>,List-Unsubscribe: <https://todoist.substack.com/action/disable_email/disable?token=eyJ1c2VyX2lkIjoxNzgxNzU5MTQsInBvc3RfaWQiOjE3NDkxOTM0NSwiaWF0IjoxNzU5Mjk5NDg1LCJleHAiOjE3OTA4MzU0ODUsImlzcyI6InB1Yi00MzcwMDY0Iiwic3ViIjoiZGlzYWJsZV9lbWFpbCJ9.wpmfQapRCOTyOqDESITtWYPOrDxMyfUl_GdfUwD1VAc&all_sections=true>,migrated-sent
45931.0,"From: ""NEXT.io Daily Newsletter""",newsletter@next.io,next.io,"Subject: =?utf-8?Q?Exclusive:_Entain_looks_to_clamp_d?=
 =?utf-8?Q?own_on_=E2=80=98parasitic=E2=80=99_matched_betting?=",1999ea7430c644fd,1999ea7430c644fd,https://mail.google.com/mail/u/0/#all/1999ea7430c644fd,,"List-Unsubscribe: <mailto:1axcwuurhonxftpsvlfkjxyvxt0e7g6nxcz96y-epetersons87=gmail.com@bf03.eu1.hubspotemail.net?subject=unsubscribe>, <https://hub.next.io/hs/subscription-preferences/v2/unsubscribe-all?data=W2nVjwf3Y2x4vW34GY-w2YNnwqW1BtJ_73dqgPHW1SsmMK4hH9P4W2sT_h022TH-cW2nTZxV2PzByjW3K536030mmgVW1S4Q911BrJXfW3H8C412xJLKBW349MM43_MNQ1W2MC1qB2RmVJ8W3g7T352qQ2nHW2vKtdT3NLpZ9W4tBT1Q3VKVRZW4hnL462KY4mjW23608-1_352rW2Yt7cT2y2B6DW34wKjG1_p03cW3BZKvH2p4dhGW41CfqW3QKsjtW1-ZKhb3GS1zfW4t4NZh3XXtwgW1XrZ451ZdVj5W2-N8cM49xtPxW4rFtpl4ftCyQW4tf_cD4t2GFyW4tBss549sNsgW2xxddg2HRXKWW2HGk2c1V2t5qW3NTX0n3T0p-TW2-rHDD2PprPyW3VKn8c2CN7ZBW2KJ7VR3M5KjkW2HR1Jz1_kDDYW1NzyFY254CtHW41JHhZ2-qSZ3W32q1M72nQFDCW3Fch4_3G_ly3W3z3P7z1BDjHPW4tDYds1_nchXW3KbsvN3gdthJW1Nf5X23FfhrtW30b_YM30t7xtW4cMN1Q4kLlsMW3H5FyJ3FfLdLW1_4nFK1LF4wQW1SdHxP49KVbmW3ZFkgy32stV_W3gyw_424_zGVW34l3hh4hMQtZW4fJbBm1XrtwV0>",migrated-sent
45931.0,From: Online Gambling Quarterly,editor@online-gambling-quarterly.com,online-gambling-quarterly.com,Subject: =?utf-8?Q?Online=20Gambling=20Quarterly=20=E2=80=93=20Fall=202025=20Edition=20out=20now=20=E2=80=93=20focus=20on=20LatAm=20and=20the=20US?=,1999ef62af578e66,1999ef62af578e66,https://mail.google.com/mail/u/0/#all/1999ef62af578e66,List-ID: 63d9a2f63c8a725b2cca295f8mc list <63d9a2f63c8a725b2cca295f8.28521.list-id.mcsv.net>,"List-Unsubscribe: <https://online-gambling-quarterly.us16.list-manage.com/unsubscribe?u=63d9a2f63c8a725b2cca295f8&id=91285c724a&t=h&e=d8c9ae9e06&c=893903d3e8>, <mailto:unsubscribe-mc.us16_63d9a2f63c8a725b2cca295f8.893903d3e8-d8c9ae9e06@unsubscribe.mailchimpapp.net?subject=unsubscribe>",migrated-sent
45931.0,From: Nick from Side Hustle Nation,nick@sidehustlenation.com,sidehustlenation.com,"Subject: 5 ""no cost"" online businesses",199a057bbc56d5e7,199a057bbc56d5e7,https://mail.google.com/mail/u/0/#all/199a057bbc56d5e7,,"List-Unsubscribe: 
 <mailto:unsub+qduook3757u7h4dk42kfgu89p0rkkb4h9488x@convertkit-mail.com>,
 <https://unsubscribe.kit.com/qduook3757u7h4dk42kfgu89p0rkkb4h9488x>",migrated-sent
45931.0,From: 16Personalities,hi@16personalities.com,16personalities.com,Subject: =?utf-8?Q?Why=20can=20=E2=80=9Cright=E2=80=9D=20decisions=20turn=20out=20to=20be=20so=20wrong=3F?=,199a08dba284b9fa,199a08dba284b9fa,https://mail.google.com/mail/u/0/#all/199a08dba284b9fa,List-ID: 977e4a7a309a5feb49b224305mc list <977e4a7a309a5feb49b224305.427849.list-id.mcsv.net>,"List-Unsubscribe: <https://16personalities.us8.list-manage.com/unsubscribe?u=977e4a7a309a5feb49b224305&id=c7c28213a3&t=h&e=178e19030d&c=3284a8dd6b>, <mailto:unsubscribe-mc.us8_977e4a7a309a5feb49b224305.3284a8dd6b-178e19030d@unsubscribe.mailchimpapp.net?subject=unsubscribe>",migrated-sent
45931.0,From: Matt from FutureTools,futuretools@mail.beehiiv.com,mail.beehiiv.com,Subject: =?UTF-8?B?QW50aHJvcGlj4oCZcw==?= hiring bonanza,199a082a90261dae,199a082a90261dae,https://mail.google.com/mail/u/0/#all/199a082a90261dae,,"List-Unsubscribe: 
 =?us-ascii?Q?=3Cmailto=3A6de3cf7b-2af5-458b-b9d6-b013eedd67c7+7d52fa21-e1ac-4bd?=
 =?us-ascii?Q?9-a04c-5679d516cfda+fe3b3adb-ce53-44ca-?=
 =?us-ascii?Q?a332-a8df2705d151=40unsub=2Ebeehiiv=2Ecom=3E=2C?=
 =?us-ascii?Q?_=3Chttps=3A=2F=2Ffuturetools=2Ebeehiiv=2Ecom=2Funsubscribe=2FeyJ0eXAiOiJKV1QiL?=
 =?us-ascii?Q?CJhbGciOiJIUzI1NiJ9=2EeyJzdWJzY3JpYmVyX2l?=
 =?us-ascii?Q?kIjoiN2Q1MmZhMjEtZTFhYy00YmQ5LWEwNGMtNT?=
 =?us-ascii?Q?Y3OWQ1MTZjZmRhIiwicG9zdF9pZCI6ImZlM2IzY?=
 =?us-ascii?Q?WRiLWNlNTMtNDRjYS1hMzMyLWE4ZGYyNzA1ZDE1?=
 =?us-ascii?Q?MSIsImxhc3RfcmVzb3VyY2VfZ3VpZCI6IlBvc3Q?=
 =?us-ascii?Q?6ZmUzYjNhZGItY2U1My00NGNhLWEzMzItYThkZj?=
 =?us-ascii?Q?I3MDVkMTUxIn0=2EBQ4nlhgow5n=5FAqWUCSBdwf5hP?=
 =?us-ascii?Q?cfDte5tPaElaPDD8xQ=3E?=",migrated-sent
45932.0,From: Jeb Blount | SG Newsletter,jeb@salesgravy.com,salesgravy.com,Subject: Stop Choosing Between Cold Calling and Social Selling,199a3366db61c534,199a3366db61c534,https://mail.google.com/mail/u/0/#all/199a3366db61c534,,"List-Unsubscribe: <mailto:1axc2cbdv2d7dldjs093jkoxkwl8lqyalf9kl2-epetersons87=gmail.com@86207m.salesgravy.com?subject=unsubscribe>, <https://jobs.salesgravy.com/hs/subscription-preferences/v2/unsubscribe-all?data=W2nXS-N30h-H6W2qDqGC3gm4PjW3QTl073QQPK2W2MH61x36m8TwW4kGY062PQXBxW43zJcg3g7V6VW3ZM4Bt3GLJ-bW2zFJ4Z1Qgvx5W2KSy3N1Qy49gW23gjwF3DT96SW3XX1QM3g7tZpW45C-_04pmQrZW250m4g4fPdXPW4rjJ682Yvpw2W2qS3P13863gkW2Hqqk-2F-8Y0W2Mv-Wc3R2J3jW3BQp4c4t7fMYW3zhnWg1VblmzW3VyFnW2zM6v0W36jGvy3d3wHQW2Rm3J21Bvy1yW2sT6jh1Sl-s3W34zCqh2xQGWfW1V8gYT2MCq74W30jTqS3XKBdlW3_TZk43Vx1byW2Rwp-z3ZM608W2MzNmp2Yqhk1W4klykh3859THW49KpvL43Jtc6W2KDqXd1--WK9W3j9P0820VKLcW1TZZcV3ZGv2MW3Y1k1238l1HgW2MPrK12vYx_-W4hfJ-z3JT_ghW2My1Pj2vydNdW2x_fdB21lNZQW2YhyYd1QBcm2W1Q3fk_1_5CJ3W2qTMnG49ltZhW43QGDr24RPqvW3ZC7KM2RL728W3VZP4C1Q5l8-W3Fb2Xx21qRstW4mrdlK2sZ3KWW2RzkLF30j2gtW2sT9bF2-H8P9W2MyZMk3BMYxg0>",migrated-sent
45932.0,"From: ""NEXT.io Daily Newsletter""",newsletter@next.io,next.io,"Subject: Breakfast with NEXT: Werner Becher on sunshine managers and dirt
 bikes",199a3837f0fdd839,199a3837f0fdd839,https://mail.google.com/mail/u/0/#all/199a3837f0fdd839,,"List-Unsubscribe: <mailto:1axcr82mmert1ne4zfflztgcjbvrvkswt6lpx2-epetersons87=gmail.com@bf03.eu1.hubspotemail.net?subject=unsubscribe>, <https://hub.next.io/hs/subscription-preferences/v2/unsubscribe-all?data=W2nVjwf3Y2w_GW3_J10449rx9DW25fL7S2WqsKrW1Zv9Cd24VQbGW2MRZD936v-JHW4mHG2h4mpC19W3BW1cm2p6jnsW2-rJvR3yRVNDW2zVZ2h3XvD8_W4r48fJ30CbR5W1X8vwL34DZCCW43HzXN1L7qnxW3VLDNF1Bgt95W2sSkn41XpVGCW3ZZkN943q1WnW32Kj_32zXhnvW3GM6rQ1QczBtW1ZgB_S2-lcRKW36xgNW2TRkDcW34FNks47yv2RW3GRhgm3T4zmzW4k8sjC2p6dW7W4hhq3Z3btPrBW49j1yK2vYs9xW2vM69r1Qw2x3W22V6kd3W3xPVW2CC1nm2WN-dbW2-Jq5r2v-BgsW3SBZHb3DZ8mrW3b2qZd30t8qwW49rw2H2WzLSjW3V-6lw23f2L5W2TpM-X2TjsqkW4rv-Nr32ccqNW1LzQm33XXsgXW4fJbBV2TRJ-7W2xZ8fj4fwBXgW43ywtR1XvNz_W2CYk_Y2zY26gW2v-DKV45qHXHW3ZG4yh41YwB1W38gLL0306TwgW3d7Lq238n7QsW3NXrZR1W_mjDW3__d-Z47L6nCW2qDP3j2HKfBpW4fzDcs3h-8FVW3jsLjZ4txr2YW1QrJ2P3g97lvW3K4yKj4cxgDsW3P72Kq4pkDx90>",migrated-sent
45932.0,From: =?utf-8?B?0JvQuNGC0YDQtdGB?=,info@nsl.litres.ru,nsl.litres.ru,Subject: =?utf-8?B?0JvRg9GH0YjQuNC1INC60L3QuNCz0Lgg0YHQtdC90YLRj9Cx0YDRjw==?=,199a3d6f108e4b5f,199a3d6f108e4b5f,https://mail.google.com/mail/u/0/#all/199a3d6f108e4b5f,List-ID: <batch2372012.list-id.nsl.litres.ru>,"List-Unsubscribe: <mailto:lu.ac31240004000020f6e45c17@list-unsubscribe-stable.mindbox.ru>, <https://tn-fyi.mckx.ru/ocu/rDEkAAQAACD25FwX>",migrated-sent
45932.0,From: Online Gambling Quarterly,editor@online-gambling-quarterly.com,online-gambling-quarterly.com,Subject: =?utf-8?Q?Chart=20of=20the=20day=20=E2=80=93=20Top=2010=20online=20gambling=20revenue=20growth=20rates=20in=20Q2=2F2025?=,199a461236453373,199a461236453373,https://mail.google.com/mail/u/0/#all/199a461236453373,List-ID: 63d9a2f63c8a725b2cca295f8mc list <63d9a2f63c8a725b2cca295f8.28521.list-id.mcsv.net>,"List-Unsubscribe: <https://online-gambling-quarterly.us16.list-manage.com/unsubscribe?u=63d9a2f63c8a725b2cca295f8&id=91285c724a&t=h&e=d8c9ae9e06&c=a0843e1654>, <mailto:unsubscribe-mc.us16_63d9a2f63c8a725b2cca295f8.a0843e1654-d8c9ae9e06@unsubscribe.mailchimpapp.net?subject=unsubscribe>",migrated-sent
45932.0,From: Nick from Side Hustle Nation,nick@sidehustlenation.com,sidehustlenation.com,"Subject: Drunk reviews, flipping claw machine wins, and more",199a562cad688631,199a562cad688631,https://mail.google.com/mail/u/0/#all/199a562cad688631,,"List-Unsubscribe: 
 <mailto:unsub+38ulle0o8oskh23ko90tpu4ldgonns7hmr663@convertkit-mail.com>,
 <https://unsubscribe.kit.com/38ulle0o8oskh23ko90tpu4ldgonns7hmr663>",migrated-sent
45932.0,From: Glassdoor Community,noreply@glassdoor.com,glassdoor.com,"Subject: Asked for a livable wage when getting a raise and I was told that
 that was...",199a64c4d42656fa,199a64c4d42656fa,https://mail.google.com/mail/u/0/#all/199a64c4d42656fa,,"List-Unsubscribe: 
 =?us-ascii?Q?=3Chttps=3A=2F=2Fpartner-api=2Eglassdoor=2Ecom=2Femail=2FoneClickUnsubscribe=3Fk?=
 =?us-ascii?Q?ey=3Damyihog=3AJUtHZ0wgBnXc8UTRBwjBYA&email?=
 =?us-ascii?Q?Type=3DCOMMUNITY=5FSOCIAL=5FDIGEST&emailCateg?=
 =?us-ascii?Q?ory=3DCOMMUNITY=5FSOCIAL=5FDIGEST&encryptedUs?=
 =?us-ascii?Q?erId=3DD7DF3E36E9460FF1214FD0DE55AAFB07&u?=
 =?us-ascii?Q?tm=5Fmedium=3Demail&utm=5Fsource=3DsocialBowlDi?=
 =?us-ascii?Q?gest&utm=5Fcampaign=3DsocialBowlDigest&utm=5F?=
 =?us-ascii?Q?content=3DsocialBowlDigest-unsubscribe&ut?=
 =?us-ascii?Q?m=5Fterm=3Dcsdgpttresvar1=3E?=",migrated-sent
